trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_zscore,distance_km_zscore,hour_x,day_of_week_x,month_x,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_km_log,duration_min_sqrt,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,fare_per_km,surge_flag_new,zone_name,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,hour_y,day_of_week_y,month_y,gender_encoded,ride_frequency,total_distance,avg_ride_distance,total_fare,avg_ride_fare,days_since_signup,ride_cancellation_rate,population_density,traffic_index,avg_speed_kmph,zone_type
T01204,R0300,6.77,37.69,106.62,2023-06-26,0,-0.3272535280167516,-0.3320200495684188,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.678606504061274,2.050270164379556,6.139218191268331,-0.3278505220053746,-0.3320200495684188,-0.6725696187678156,0.2746041024550962,0.2612229102167183,0.1866786140979689,0,15.748892171344167,0,Zone_4,Saanvi Iyer,38,Female,Kolkata,2023-07-08,291,7,3.67,0,5,7,0,Medium,54.879999999999995,0.1885910652920962,996.77,3.4253264604810996,1149,0.024054982817869417,4038,2.46,48.2,Business
T01205,R0068,0.32,2.47,7.58,2024-03-22,0,-1.485607889413948,-1.7815261613824598,0,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.149433913499871,0.2776317365982795,1.5716233645501712,-1.5040968691171983,-1.7815261613824598,-1.6516751674689891,0.011451801466680839,0.011609907120743035,0.011350059737156512,0,23.6875,0,Zone_4,Meera Singh,30,Female,Ahmedabad,2022-08-31,456,70,4.97,0,2,8,0,High,71.8,0.15745614035087718,1100.63,2.4136622807017547,1460,0.15350877192982457,4038,2.46,48.2,Business
T01206,R0121,4.42,24.44,107.66,2023-06-21,1,-0.3150898715561996,-0.8601346794541547,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.688223741123377,1.6900958154515549,4.94368283772331,-0.31549898524248804,-0.8601346794541547,-1.0409156869191656,0.2773674141779147,0.17027863777089783,0.12071883711668659,0,24.357466063348415,1,Zone_2,Diya Iyer,29,Male,Pune,2023-07-13,378,10,4.17,0,3,7,1,High,87.96,0.23269841269841268,1464.3799999999999,3.8740211640211637,1144,0.026455026455026454,6371,0.91,58.4,Residential
T01207,R0003,0.74,6.07,12.1,2024-02-08,0,-1.4327427671046251,-1.6871397168922433,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.5726122302071057,0.5538851132264376,2.463736998950984,-1.4504151901092677,-1.6871397168922433,-1.5515962357448487,0.02346157933893081,0.027863777089783284,0.02927120669056153,0,16.35135135135135,0,Zone_9,Kavya Reddy,34,Male,Pune,2023-05-04,45,9,3.76,0,3,5,1,Low,67.68,1.5040000000000002,971.71,21.593555555555557,1214,0.2,11037,1.83,56.1,Mixed
T01208,R0141,9.83,88.25,225.18,2024-06-22,0,1.0594033084861925,0.3556526174317311,0,5,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.421331142443181,2.382320061012899,9.394147114027968,1.0802246689637065,0.3556526174317311,0.7329833778912229,0.589621638856414,0.3796439628482972,0.43837116686579053,0,22.90742624618515,0,Zone_5,Arjun Das,25,Other,Jaipur,2019-07-08,53,0,4.29,0,0,7,2,Low,30.32,0.5720754716981132,542.7,10.239622641509435,2610,0.0,2590,1.31,43.9,Business
T01209,R0068,4.52,42.25,53.93,2023-08-23,0,-0.9435064692729942,-0.8376617164802936,0,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.006059647354529,1.7083778602890038,6.5,-0.9536221297327775,-0.8376617164802936,-0.5458029719172377,0.13460516526729727,0.1741486068111455,0.20937873357228196,0,11.93141592920354,0,Zone_3,Meera Singh,30,Female,Ahmedabad,2022-08-31,456,70,4.97,0,2,8,0,High,71.8,0.15745614035087718,1100.63,2.4136622807017547,1460,0.15350877192982457,12971,2.11,38.0,Business
T01210,R0062,2.49,21.64,21.47,2023-04-03,0,-1.3231529007244582,-1.293862864849674,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.112181086197238,1.2499017362143359,4.651881339845203,-1.3391325944667214,-1.293862864849674,-1.1187548560379414,0.048357955149325116,0.09558823529411767,0.10678016726403823,0,8.622489959839356,0,Zone_1,Kavya Sharma,38,Male,Jaipur,2019-05-13,57,3,3.58,0,0,5,1,Low,66.05,1.1587719298245613,889.51,15.605438596491227,2666,0.05263157894736842,4921,2.43,30.9,Residential
T01211,R0005,6.22,54.48,66.31,2023-06-09,0,-0.7987121740983447,-0.45562134592465486,0,4,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.209308814022622,1.9768549529047348,7.381056834898374,-0.8065913363437995,-0.45562134592465486,-0.2058126010877275,0.16749920289084919,0.23993808049535603,0.27026085225009955,0,10.660771704180066,0,Zone_6,Diya Reddy,27,Male,Ahmedabad,2021-05-31,294,30,3.53,0,0,5,1,Medium,51.260000000000005,0.17435374149659866,926.45,3.1511904761904765,1917,0.10204081632653061,14627,0.54,37.6,Mixed
T01212,R0017,2.08,14.88,22.66,2024-05-04,0,-1.3092348707359418,-1.3860020130425046,0,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.1637858585502405,1.1249295969854831,3.8574603043971822,-1.3249995860553414,-1.3860020130425046,-1.3066808500532716,0.05151982144755022,0.07972136222910219,0.07312823576264438,0,10.894230769230768,0,Zone_6,Meera Das,49,Female,Mumbai,2023-03-18,288,21,3.83,0,5,3,0,Medium,55.980000000000004,0.19437500000000002,812.31,2.820520833333333,1261,0.07291666666666667,14627,0.54,37.6,Mixed
T01213,R0220,9.55,61.65,221.14,2023-02-16,0,1.012152181466355,0.29272832110492014,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.403307813738974,2.3561258599220753,7.85175139698144,1.0322436992309543,0.29272832110492014,-0.006488728737147845,0.578887235625465,0.36880804953560375,0.3059538032656312,0,23.156020942408375,0,Zone_8,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,0,1,4,0,High,55.8,0.11364562118126273,1115.33,2.2715478615071283,1230,0.12830957230142567,4516,1.93,31.0,Business
T01214,R0248,9.42,88.49,118.68,2023-01-31,0,-0.18620189636842582,0.2635134692389005,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.784821514226167,2.343727036325221,9.406912352095134,-0.18462020146651562,0.2635134692389005,0.7396553066728321,0.30664789031778084,0.36377708978328177,0.4395659099960175,0,12.598726114649683,0,Zone_4,Vivaan Ghosh,18,Female,Chennai,2021-10-24,104,12,3.65,0,6,10,0,Low,57.72,0.5549999999999999,939.6600000000001,9.03519230769231,1771,0.11538461538461539,4038,2.46,48.2,Business
T01215,R0036,6.42,40.94,79.36,2024-06-19,0,-0.646081677165455,-0.4106754199769326,0,2,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.386516539946734,2.004179057179289,6.398437309218556,-0.6516033029248851,-0.4106754199769326,-0.5822205831835222,0.20217345095121692,0.2476780185758514,0.2028574273197929,0,12.361370716510903,0,Zone_2,Aadhya Das,30,Female,Surat,2022-03-16,177,15,4.9,0,2,3,0,Medium,65.17,0.36819209039548023,1041.52,5.884293785310734,1628,0.0847457627118644,6371,0.91,58.4,Residential
T01216,R0008,4.35,35.92,48.26,2024-03-27,0,-1.0098217886300431,-0.8758657535358575,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.897112392692392,1.6770965609079151,5.993329625508679,-1.0209617580458232,-0.8758657535358575,-0.7217750935321845,0.11953980231693061,0.16756965944272445,0.1778673835125448,0,11.094252873563219,0,Zone_3,Ishaan Ghosh,28,Female,Jaipur,2022-10-01,215,23,4.02,0,5,10,0,Medium,48.25,0.22441860465116278,893.27,4.1547441860465115,1429,0.10697674418604651,12971,2.11,38.0,Business
T01217,R0209,1.3,10.52,18.44,2023-09-03,0,-1.3585912459893361,-1.5612911242386212,0,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.967332799032293,0.832909122935104,3.243454948045371,-1.3751183217662855,-1.5612911242386212,-1.4278875562525084,0.0403071527261133,0.04953560371517028,0.05142373556352051,0,14.184615384615386,0,Zone_6,Vivaan Sharma,31,Other,Surat,2020-06-11,109,20,3.77,0,3,6,2,Low,58.52,0.5368807339449542,735.09,6.743944954128441,2271,0.1834862385321101,14627,0.54,37.6,Mixed
T01218,R0041,10.78,64.53,176.5,2023-10-11,0,0.49005061954419404,0.5691457656834115,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.178970608915471,2.4664031782234406,8.03305670339753,0.5020777366393571,0.5691457656834115,0.07357441664216455,0.4602773939844829,0.41640866873065013,0.32029072082835525,0,16.37291280148423,0,Zone_9,Aarav Nair,25,Other,Pune,2020-04-11,353,8,4.74,0,5,4,2,High,42.14,0.11937677053824362,702.16,1.9891218130311614,2332,0.0226628895184136,11037,1.83,56.1,Mixed
T01219,R0029,9.14,57.74,221.85,2023-07-21,1,1.0204562161653858,0.20058917291208958,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.406498899392565,2.316487998163037,7.598684096605148,1.0406759983671559,0.20058917291208958,-0.1151855684708669,0.5807737272823892,0.35294117647058826,0.286489446435683,0,24.272428884026255,1,Zone_8,Kavya Iyer,30,Male,Surat,2022-07-24,4,0,3.69,0,6,7,1,Low,59.769999999999996,14.942499999999999,1137.77,284.4425,1498,0.0,4516,1.93,31.0,Business
T01220,R0266,10.32,62.7,216.5,2023-10-15,0,0.9578835603346609,0.4657701360036505,0,6,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.382198850528739,2.4265710727750367,7.918333157931662,0.9771368429042292,0.4657701360036505,0.02270095968239322,0.5665586140928898,0.3986068111455109,0.3111808044603744,0,20.978682170542633,0,Zone_7,Diya Reddy,29,Other,Chennai,2020-09-25,98,13,3.9,0,4,9,2,Low,72.97,0.7445918367346939,1247.45,12.729081632653061,2165,0.1326530612244898,11070,0.64,45.2,Industrial
T01221,R0113,6.47,39.72,128.88,2024-03-15,0,-0.0669044964668569,-0.3994389384900021,0,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.866610947234645,2.010894999144726,6.302380502635492,-0.06348012936897335,-0.3994389384900021,-0.6161362211567031,0.3337496014454246,0.24961300309597523,0.19678414974113898,0,19.919629057187016,0,Zone_4,Aadhya Singh,26,Other,Chennai,2019-03-09,423,26,4.61,0,5,3,2,High,55.02,0.1300709219858156,1096.29,2.591702127659574,2731,0.061465721040189124,4038,2.46,48.2,Business
T01222,R0207,6.91,61.92,85.4,2023-10-08,0,-0.5754389031060944,-0.30055790140501315,0,6,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.45898767581001,2.0681277817795625,7.868926229162401,-0.5798693778788893,-0.30055790140501315,0.0010171911421627711,0.21822191518758635,0.26664086687306504,0.30729788928713664,0,12.3589001447178,0,Zone_7,Ishaan Iyer,31,Male,Mumbai,2023-12-06,47,3,3.93,0,2,12,1,Low,63.47,1.3504255319148937,1231.46,26.20127659574468,998,0.06382978723404255,11070,0.64,45.2,Industrial
T01223,R0115,15.21,76.34,342.42,2023-06-23,0,2.430621657943051,1.5646980254254588,0,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.838954187885657,2.785628335747585,8.737276463521113,2.4726229094260472,1.5646980254254588,0.4018889121038585,0.9011318949941546,0.5878482972136223,0.37908203902827564,0,22.51282051282051,0,Zone_4,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,0,6,3,0,Medium,83.48,0.49105882352941177,1425.97,8.388058823529413,2373,0.08823529411764706,4038,2.46,48.2,Business
T01224,R0243,5.0,28.47,123.26,2023-03-01,1,-0.13263502464791738,-0.7297914942057603,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.822376144635548,1.791759469228055,5.33572862878164,-0.13022593379918776,-0.7297914942057603,-0.9288828827946418,0.3188170900201934,0.19272445820433437,0.14078056551174828,0,24.652,1,Zone_8,Ishaan Patel,33,Male,Jaipur,2023-02-06,315,11,3.7,0,0,2,1,Medium,55.31,0.1755873015873016,948.53,3.011206349206349,1301,0.03492063492063492,4516,1.93,31.0,Business
T01225,R0298,6.44,39.6,64.9,2024-06-14,0,-0.8152032852612087,-0.40618082738216027,0,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.188138441508461,2.0068708488450007,6.29285308902091,-0.8233371698396362,-0.40618082738216027,-0.6194721855475077,0.16375278988202785,0.24845201238390097,0.19618677817602548,0,10.077639751552795,0,Zone_3,Vivaan Singh,35,Female,Ahmedabad,2020-03-25,65,11,3.88,0,2,3,0,Low,63.190000000000005,0.9721538461538463,1002.41,15.421692307692307,2349,0.16923076923076924,12971,2.11,38.0,Business
T01226,R0285,11.72,116.81,284.02,2024-01-16,1,1.747585564388969,0.780391617637706,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.652559353245066,2.543175557911976,10.807867504739313,1.7790366142793332,0.780391617637706,1.5269429029027368,0.7459613136358805,0.4527863777089784,0.5805455993628037,0,24.233788395904433,1,Zone_10,Diya Iyer,29,Female,Chennai,2019-01-10,244,16,4.97,0,3,1,0,Medium,62.89,0.25774590163934424,1105.3799999999999,4.5302459016393435,2789,0.06557377049180328,2440,1.54,35.4,Industrial
T01227,R0289,9.51,64.51,161.89,2023-11-30,0,0.31917463792047585,0.2837391359153755,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.093075126369514,2.3523271848888596,8.031811750782012,0.3285623980761123,0.2837391359153755,0.07301842257703053,0.4214581783398873,0.36726006191950467,0.3201911589008364,0,17.023133543638274,0,Zone_8,Aarav Gupta,21,Other,Chennai,2021-09-30,322,14,4.17,0,3,9,2,Medium,66.13,0.2053726708074534,1234.48,3.8337888198757764,1795,0.043478260869565216,4516,1.93,31.0,Business
T01228,R0191,2.23,14.47,22.14,2024-03-26,0,-1.315316698966218,-1.3522925685817127,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.1415627217655304,1.172482137234565,3.803945320322047,-1.3311753544367848,-1.3522925685817127,-1.3180787283885211,0.05013816558614093,0.0855263157894737,0.07108721624850657,0,9.928251121076233,0,Zone_3,Meera Gupta,33,Other,Surat,2020-08-14,87,6,4.56,0,4,8,2,Low,83.17,0.9559770114942528,1326.52,15.24735632183908,2207,0.06896551724137931,12971,2.11,38.0,Business
T01229,R0230,0.44,4.37,4.48,2023-12-20,0,-1.521864942325209,-1.7545586058138265,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7011051009599243,0.3646431135879093,2.090454496036687,-1.540913949852726,-1.7545586058138265,-1.5988557312812484,0.003215006908279309,0.01625386996904025,0.020808442851453605,0,10.181818181818183,0,Zone_9,Kavya Gupta,32,Male,Chennai,2022-11-22,183,23,3.65,0,1,11,1,Medium,58.66,0.32054644808743166,908.22,4.962950819672131,1377,0.12568306010928962,11037,1.83,56.1,Mixed
T01230,R0057,4.7,30.64,65.19,2024-03-01,0,-0.8118114964404779,-0.7972103831273435,0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.1925293941308315,1.7404661748405046,5.535341001239219,-0.819892991319216,-0.7972103831273435,-0.8685575267275905,0.16452332872781378,0.18111455108359134,0.15158303464755077,0,13.870212765957445,0,Zone_1,Aadhya Reddy,39,Male,Bengaluru,2023-06-04,407,11,3.66,0,6,6,1,High,100.32,0.24648648648648647,1584.1100000000001,3.8921621621621623,1183,0.02702702702702703,4921,2.43,30.9,Residential
T01231,R0134,12.55,67.74,201.98,2023-11-16,0,0.7880602028277214,0.9669172103207533,0,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.313107452020672,2.60638654732571,8.230431337420901,0.8046903873300805,0.9669172103207533,0.16281146409618955,0.5279785311935381,0.4849071207430341,0.33627041019514137,0,16.094023904382468,0,Zone_5,Aadhya Singh,34,Male,Jaipur,2022-07-30,410,29,4.59,0,5,7,1,High,55.82,0.13614634146341464,1084.4,2.644878048780488,1492,0.07073170731707316,2590,1.31,43.9,Business
T01232,R0109,11.36,74.85,132.35,2023-07-13,0,-0.026319988853283904,0.6994889509318059,0,3,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.892977250628023,2.514465452029545,8.651589449343975,-0.022268751900495695,0.6994889509318059,0.36046735425136683,0.34296949728982884,0.4388544891640867,0.37166467542811626,0,11.650528169014084,0,Zone_6,Vivaan Kumar,35,Female,Delhi,2022-11-19,62,5,3.35,0,5,11,0,Low,43.24,0.6974193548387098,690.39,11.13532258064516,1380,0.08064516129032258,14627,0.54,37.6,Mixed
T01233,R0247,10.6,85.24,115.67,2023-08-21,0,-0.22140632516290853,0.5286944323304615,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.759349436835766,2.451005098112319,9.232551110067032,-0.22036839921294732,0.5286944323304615,0.6493062710885387,0.29865022850462325,0.40944272445820434,0.42338709677419356,0,10.912264150943397,0,Zone_9,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,0,1,5,1,Medium,133.48,0.5360642570281124,2367.44,9.507791164658634,1937,0.18875502008032127,11037,1.83,56.1,Mixed
T01234,R0139,11.14,88.53,163.52,2024-06-08,0,0.33823883025768764,0.6500484323893116,0,5,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.103032143362223,2.4965057856313524,9.409038208021052,0.34792105665640616,0.6500484323893116,0.7407672948031006,0.42578913805930496,0.4303405572755418,0.43976503385105536,0,14.678635547576302,0,Zone_4,Diya Gupta,44,Other,Kolkata,2023-10-09,155,7,4.39,0,0,10,2,Low,58.92,0.38012903225806455,1002.23,6.466,1056,0.04516129032258064,4038,2.46,48.2,Business
T01235,R0149,3.16,27.44,65.98,2023-03-14,0,-0.802571795859866,-1.1432940129248046,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.204394067366058,1.425515074273172,5.238320341483518,-0.8105105739704848,-1.1432940129248046,-0.9575165771490485,0.16662238282495484,0.1215170278637771,0.13565312624452408,0,20.87974683544304,0,Zone_6,Diya Reddy,30,Male,Jaipur,2019-09-14,89,8,4.57,0,5,9,1,Low,42.42,0.4766292134831461,661.12,7.428314606741573,2542,0.0898876404494382,14627,0.54,37.6,Mixed
T01236,R0220,11.01,108.64,222.72,2024-07-25,0,1.0306315826275785,0.6208335805232921,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.410395269953387,2.485739636091892,10.423051376636307,1.0510085339284168,0.6208335805232921,1.2998193272954515,0.5830853438197471,0.42530959752321984,0.5398745519713262,0,20.228882833787466,0,Zone_9,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,0,1,4,0,High,55.8,0.11364562118126273,1115.33,2.2715478615071283,1230,0.12830957230142567,11037,1.83,56.1,Mixed
T01237,R0188,3.39,29.89,47.67,2023-05-28,0,-1.0167223245067023,-1.0916061980849239,0,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.885062823845363,1.4793292270870801,5.4671747731346585,-1.02796887986323,-1.0916061980849239,-0.8894073041701197,0.1179721543203316,0.13041795665634676,0.14784946236559138,0,14.061946902654867,0,Zone_4,Vivaan Gupta,24,Male,Delhi,2020-07-16,436,64,3.15,0,3,7,1,High,24.450000000000003,0.05607798165137615,466.44,1.069816513761468,2236,0.14678899082568808,4038,2.46,48.2,Business
T01238,R0195,12.74,102.88,228.57,2023-07-29,0,1.0990521502181843,1.0096158399710893,0,5,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.43620799388748,2.620311286794203,10.142977866484772,1.1204859282196544,1.0096158399710893,1.1396930365368267,0.5986289722606015,0.49226006191950467,0.5112007168458781,0,17.941130298273155,0,Zone_5,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,0,3,5,1,Low,70.32000000000001,0.9766666666666668,1044.17,14.502361111111112,1921,0.1388888888888889,2590,1.31,43.9,Business
T01239,R0071,5.45,46.2,131.72,2023-07-29,1,-0.03368835767073371,-0.6286631608233852,0,5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.888241645882189,1.864080130807681,6.797058187186572,-0.029750932824167377,-0.6286631608233852,-0.43599414405325027,0.34129556807312145,0.21013931888544893,0.22904221425726803,0,24.16880733944954,1,Zone_4,Vivaan Nair,35,Male,Ahmedabad,2021-01-09,67,4,3.82,0,5,1,1,Low,14.45,0.21567164179104475,229.79,3.4297014925373133,2059,0.05970149253731343,4038,2.46,48.2,Business
T01240,R0036,9.41,90.04,164.92,2024-06-19,0,0.3546129831853537,0.26126617294151444,0,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.111505744481217,2.3427668826268775,9.488940931421167,0.3645481253756764,0.26126617294151444,0.7827448467207262,0.4295089807630991,0.363390092879257,0.4472819593787336,0,17.526036131774706,0,Zone_1,Aadhya Das,30,Female,Surat,2022-03-16,177,15,4.9,0,2,3,0,Medium,65.17,0.36819209039548023,1041.52,5.884293785310734,1628,0.0847457627118644,4921,2.43,30.9,Residential
T01241,R0133,1.37,11.64,31.03,2023-04-16,0,-1.2113408278755367,-1.5455600501569182,0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.466672963621067,0.8628899551470398,3.411744421846396,-1.225593468069417,-1.5455600501569182,-1.396751888604998,0.07375916675523436,0.05224458204334366,0.056999203504579855,0,22.64963503649635,0,Zone_8,Diya Kumar,25,Female,Delhi,2019-07-13,155,11,4.4,0,5,7,0,Low,64.89,0.4186451612903226,817.27,5.272709677419355,2605,0.07096774193548387,4516,1.93,31.0,Business
T01242,R0185,1.26,6.77,28.67,2023-02-08,0,-1.238942971382174,-1.5702803094281657,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3901364343027307,0.8153648132841945,2.6019223662515376,-1.2536219553390444,-1.5702803094281657,-1.5321364434651545,0.06748857476883835,0.047987616099071206,0.032755874153723614,0,22.753968253968257,0,Zone_4,Vivaan Sharma,27,Male,Delhi,2021-08-27,201,12,4.05,0,4,8,1,Medium,43.730000000000004,0.21756218905472638,744.08,3.7018905472636816,1829,0.05970149253731343,4038,2.46,48.2,Business
T01243,R0116,13.45,95.25,239.51,2023-10-06,0,1.227004459524377,1.169173877085503,0,4,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.48276166872297,2.670694414558441,9.759610647971568,1.2504145937830968,1.169173877085503,0.9275813006881626,0.6276968859602508,0.5197368421052632,0.4732178414974114,0,17.80743494423792,0,Zone_4,Ishaan Kumar,34,Female,Bengaluru,2020-02-08,238,30,4.58,0,5,2,0,Medium,50.61,0.2126470588235294,794.16,3.3368067226890754,2395,0.12605042016806722,4038,2.46,48.2,Business
T01244,R0032,11.46,106.58,252.05,2023-03-27,0,1.3736700864621887,0.7219619139056672,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.533587097660087,2.522523513359307,10.323759005323593,1.3993456235971344,0.7219619139056672,1.2425519385866377,0.6610160484642363,0.4427244582043344,0.5296196734368778,0,21.993891797556717,0,Zone_2,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,0,2,9,0,Medium,66.19,0.3107511737089202,1378.79,6.473192488262911,1075,0.11267605633802817,6371,0.91,58.4,Residential
T01245,R0195,1.9100000000000001,18.42,18.72,2024-05-21,0,-1.3553164154038029,-1.4242060500980684,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.9816333491744893,1.0681530811834012,4.291852746774987,-1.3717929080224314,-1.4242060500980684,-1.2082699005245336,0.041051121266872145,0.07314241486068113,0.09075069693349265,0,9.801047120418847,0,Zone_1,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,0,3,5,1,Low,70.32000000000001,0.9766666666666668,1044.17,14.502361111111112,1921,0.1388888888888889,4921,2.43,30.9,Residential
T01246,R0271,14.43,78.77,128.48,2024-01-01,0,-0.07158282587476163,1.3894089142293418,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.8635264290580436,2.7363136663750693,8.875246475450696,-0.06823072043162214,1.3894089142293418,0.46944219101765305,0.3326867892443405,0.5576625386996904,0.39117881322182396,0,8.903672903672904,0,Zone_1,Saanvi Iyer,22,Male,Bengaluru,2022-10-07,58,6,4.37,0,4,10,1,Low,65.02,1.1210344827586207,928.78,16.013448275862068,1423,0.10344827586206896,4921,2.43,30.9,Residential
T01247,R0118,2.55,22.18,35.41,2024-06-14,0,-1.1601131208589806,-1.2803790870653573,0,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.594843462187342,1.2669476034873244,4.709564735726647,-1.1735744959334133,-1.2803790870653573,-1.1037430162793205,0.0853969603571049,0.09791021671826626,0.10946833930704898,0,13.886274509803922,0,Zone_9,Reyansh Gupta,29,Male,Surat,2023-09-26,165,24,4.13,0,1,9,1,Medium,38.22,0.23163636363636364,532.69,3.228424242424243,1069,0.14545454545454545,11037,1.83,56.1,Mixed
T01248,R0143,8.1,54.88,169.49,2024-03-26,0,0.4080628966706648,-0.033129642016066115,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.13867664397714,2.2082744135228043,7.408103670980854,0.4188236282664383,-0.033129642016066115,-0.1946927197850451,0.44165161016048465,0.3126934984520124,0.2722520908004779,0,20.924691358024692,0,Zone_7,Meera Kumar,42,Other,Kolkata,2023-03-28,74,13,4.56,0,1,3,2,Low,49.11,0.6636486486486486,863.3199999999999,11.666486486486486,1251,0.17567567567567569,11070,0.64,45.2,Industrial
